,Föremålsbenämning,Föremålsnr.,Förvärvsnr.,Andra nummer,Material,Plats,Fornlämning,Socken,Landskap,Land,Kontexttyp,Kontextnr.,Artbedömning,Benslagsbedömning,Museum,Unique Name,Catalog Link,Extra Details
231,Tråd,974544_HST,35000,Fyndnummer: 21309,Silver,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1023,,,Historiska museet,Tråd - 232,https://samlingar.shm.se/object/1A38C1B9-4B41-4D79-9D52-613993A3110C,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Tr\u00e5d"", ""Kategori"": ""Hantverk och redskap  Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.35 g  Tjocklek 100 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""974544_HST"", ""Andra nummer"": ""Fyndnummer: 21309  FID: 974544"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""35000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Svarta jorden, Fornl\u00e4mning: L2017:1568, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""R-enhet, Ruta: 1023"", ""Kontextnamn"": ""R001023"", ""Unders\u00f6kare"": ""Ambrosiani, Bj\u00f6rn"", ""Unders\u00f6knings\u00e5r"": ""1990-05-31""}"
232,Våg,974630_HST,35000,Fyndnummer: 21767,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1042,,,Historiska museet,Våg - 233,https://samlingar.shm.se/object/718C5E90-C514-470C-BA29-C353B2805B1F,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""V\u00e5g  V\u00e5gsk\u00e5l"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Cu-legering"", ""Storlek"": ""Vikt 1 g  L\u00e4ngd 25 mm  Bredd 700 mm  Tjocklek 100 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""974630_HST"", ""Andra nummer"": ""Fyndnummer: 21767  FID: 974630"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""35000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Svarta jorden, Fornl\u00e4mning: L2017:1568, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""R-enhet, Ruta: 1042"", ""Kontextnamn"": ""R001042"", ""Unders\u00f6kare"": ""Ambrosiani, Bj\u00f6rn"", ""Unders\u00f6knings\u00e5r"": ""1990-06-07""}"
233,Våg,974714_HST,35000,Fyndnummer: 29819,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1191,,,Historiska museet,Våg - 234,https://samlingar.shm.se/object/42213737-203B-46FB-AAF3-5BC3FD4B2769,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""V\u00e5g  V\u00e5gsk\u00e5l"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Cu-legering"", ""Storlek"": ""Vikt 1 g  L\u00e4ngd 28 mm  Bredd 10 mm  Tjocklek 4 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""974714_HST"", ""Andra nummer"": ""Fyndnummer: 29819  FID: 974714"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""35000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Svarta jorden, Fornl\u00e4mning: L2017:1568, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""R-enhet, Ruta: 1191"", ""Kontextnamn"": ""R001191"", ""Unders\u00f6kare"": ""Ambrosiani, Bj\u00f6rn"", ""Unders\u00f6knings\u00e5r"": ""1990-09-17""}"
234,sfärisk vikt/kulformig vikt,975030_HST,35000,Fyndnummer: 22666,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1040,,,Historiska museet,sfärisk vikt/kulformig vikt - 235,https://samlingar.shm.se/object/061D5D24-D2DE-4DBE-B3BA-8752D41CB77E,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""sf\u00e4risk vikt/kulformig vikt  Vikt"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Cu-legering"", ""Storlek"": ""Vikt 31.81 g  Tjocklek 17 mm  Diameter 20 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""975030_HST"", ""Andra nummer"": ""Fyndnummer: 22666  FID: 975030"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""35000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Svarta jorden, Fornl\u00e4mning: L2017:1568, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""R-enhet, Ruta: 1040"", ""Kontextnamn"": ""R001040"", ""Unders\u00f6kare"": ""Ambrosiani, Bj\u00f6rn"", ""Unders\u00f6knings\u00e5r"": ""1990-06-12""}"
235,Cylindrisk vikt,975398_HST,35000,Fyndnummer: 25233,Bly,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1122,,,Historiska museet,Cylindrisk vikt - 236,https://samlingar.shm.se/object/11037DC5-DF63-4626-875C-FB15D708AD78,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Cylindrisk vikt  Vikt"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Bly"", ""Storlek"": ""Vikt 3.4 g  Tjocklek 327 mm  Diameter 111 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""975398_HST"", ""Andra nummer"": ""Fyndnummer: 25233  FID: 975398"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""35000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Svarta jorden, Fornl\u00e4mning: L2017:1568, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""R-enhet, Ruta: 1122"", ""Kontextnamn"": ""R001122"", ""Unders\u00f6kare"": ""Ambrosiani, Bj\u00f6rn"", ""Unders\u00f6knings\u00e5r"": ""1990-06-26""}"
236,Ten,975489_HST,35000,Fyndnummer: 26128,Silver,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1129,,,Historiska museet,Ten - 237,https://samlingar.shm.se/object/2D09B755-EF3C-43C3-AEF3-B8BDDF4A9509,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Ten"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Hantverk och redskap  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 6.7 g  L\u00e4ngd 34 mm  Tjocklek 5 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""975489_HST"", ""Andra nummer"": ""Fyndnummer: 26128  FID: 975489"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""35000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Svarta jorden, Fornl\u00e4mning: L2017:1568, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""R-enhet, Ruta: 1129"", ""Kontextnamn"": ""R001129"", ""Unders\u00f6kare"": ""Ambrosiani, Bj\u00f6rn"", ""Unders\u00f6knings\u00e5r"": ""1990-06-26""}"
237,Våg,976116_HST,35000,Fyndnummer: 30374,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1167,,,Historiska museet,Våg - 238,https://samlingar.shm.se/object/E1BDD958-A0E8-43D2-98CC-8931B3B7E6B9,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""V\u00e5g  V\u00e5gsk\u00e5l"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Cu-legering"", ""Storlek"": ""Vikt 1 g  L\u00e4ngd 15 mm  Tjocklek 2 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""976116_HST"", ""Andra nummer"": ""Fyndnummer: 30374  FID: 976116"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""35000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Svarta jorden, Fornl\u00e4mning: L2017:1568, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""R-enhet, Ruta: 1167"", ""Kontextnamn"": ""R001167"", ""Unders\u00f6kare"": ""Ambrosiani, Bj\u00f6rn"", ""Unders\u00f6knings\u00e5r"": ""1990-09-19""}"
238,klippsilver,976689_HST,35000,Fyndnummer: 32707,Silver,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,3001,,,Historiska museet,klippsilver - 239,https://samlingar.shm.se/object/31D183BF-3DF4-4FE5-9B26-CA68A6271E87,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""klippsilver"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.3 g  L\u00e4ngd 18 mm"", ""Antal"": ""1"", ""Antal fragment"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""976689_HST"", ""Andra nummer"": ""Fyndnummer: 32707  FID: 976689"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""35000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Svarta jorden, Fornl\u00e4mning: L2017:1568, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""R-enhet, Ruta: 3001"", ""Kontextnamn"": ""R003001"", ""Unders\u00f6kare"": ""Ambrosiani, Bj\u00f6rn"", ""Unders\u00f6knings\u00e5r"": ""1991-07-04""}"
239,Föremål,984806_HST,35000,Fyndnummer: 88901,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2740,,,Historiska museet,Föremål - 240,https://samlingar.shm.se/object/203D979F-5894-4432-98E8-E3C26FEE819F,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""F\u00f6rem\u00e5l"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Hantverk och redskap  Arkeologisk samling"", ""Material"": ""J\u00e4rn"", ""Storlek"": ""Vikt 1 g"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""984806_HST"", ""Andra nummer"": ""Fyndnummer: 88901  FID: 984806"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""35000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Svarta jorden, Fornl\u00e4mning: L2017:1568, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""R-enhet, Ruta: 2740"", ""Kontextnamn"": ""R002740"", ""Unders\u00f6kare"": ""Ambrosiani, Bj\u00f6rn"", ""Unders\u00f6knings\u00e5r"": ""1991-08-05"", ""Tillh\u00f6rande texter"": ""Typ  F\u00f6rem\u00e5lsskylt  Datum  2021-06-24  Titel  J\u00e4rnfragment  Text  J\u00e4rnfragment med avtryck av mynt. Svarta jorden, Birka, Adels\u00f6 socken, Uppland.""}"
240,Halsring,985700_HST,35000,Fyndnummer: 42737,Silver,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2532,,,Historiska museet,Halsring - 241,https://samlingar.shm.se/object/E2AE6DE0-5646-4A6F-B288-CE5BAB5B6995,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Halsring"", ""Kategori"": ""Dr\u00e4kt och personlig utrustning  Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 17.33 g  L\u00e4ngd 45 mm  Tjocklek 8 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""985700_HST"", ""Andra nummer"": ""Fyndnummer: 42737  FID: 985700"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""35000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Svarta jorden, Fornl\u00e4mning: L2017:1568, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""R-enhet, Ruta: 2532"", ""Kontextnamn"": ""R002532"", ""Unders\u00f6kare"": ""Ambrosiani, Bj\u00f6rn"", ""Unders\u00f6knings\u00e5r"": ""1992-06-24""}"
241,Mynt,109264_HST,3547,FID: 109264,Silver,Fölhagen,,Björke socken,Gotland,Sverige,,,,,Historiska museet,Mynt - 242,https://samlingar.shm.se/object/52A27526-A62F-4034-A58A-8764D21295FA,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Antal"": ""1238"", ""Antal fragment"": ""1298"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""109264_HST"", ""Andra nummer"": ""FID: 109264"", ""F\u00f6rv\u00e4rvsnummer"": ""3547"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=3547"", ""Fyndplats"": ""Plats: F\u00f6lhagen, Socken: Bj\u00f6rke socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige""}"
242,Våg,114650_HST,1985,Undernummer: 63,Brons,,,,Småland,Sverige,,,,,Historiska museet,Våg - 243,https://samlingar.shm.se/object/F8A72ABB-3DA6-4C9D-93AF-8CE6D46C1BB3,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""V\u00e5g"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Brons"", ""Storlek"": ""L\u00e4ngd 85 mm (b\u00e4rst\u00e5ng)  L\u00e4ngd 140 mm (b\u00e4rkedja)  Diameter 49 mm (sk\u00e5l)"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1250"", ""Tidsperiod"": ""Vikingatid  Tidig medeltid"", ""F\u00f6rem\u00e5lsnummer"": ""114650_HST"", ""Andra nummer"": ""Undernummer: 63  FID: 114650"", ""F\u00f6rv\u00e4rvsnummer"": ""1985"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=1985"", ""F\u00f6rv\u00e4rvsmetod"": ""Byte"", ""F\u00f6rv\u00e4rvsk\u00e4lla"": ""Ekman, Otto Christian"", ""Fyndplats"": ""Landskap: Sm\u00e5land, Land: Sverige""}"
243,Våg,977337_HST,35000,Fyndnummer: 34346,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1550,,,Historiska museet,Våg - 244,https://samlingar.shm.se/object/59D65E8E-5C6E-45BB-8432-53467C4EBFD2,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""V\u00e5g  V\u00e5gsk\u00e5l"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Cu-legering"", ""Storlek"": ""Vikt 0.7 g  L\u00e4ngd 38 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""977337_HST"", ""Andra nummer"": ""Fyndnummer: 34346  FID: 977337"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""35000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Svarta jorden, Fornl\u00e4mning: L2017:1568, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""R-enhet, Ruta: 1550"", ""Kontextnamn"": ""R001550"", ""Unders\u00f6kare"": ""Ambrosiani, Bj\u00f6rn"", ""Unders\u00f6knings\u00e5r"": ""1991-09-11""}"
244,Våg,977553_HST,35000,Fyndnummer: 37599,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1882,,,Historiska museet,Våg - 245,https://samlingar.shm.se/object/E2549057-AE86-4E9F-AD56-8AD11EB19612,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""V\u00e5g"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""J\u00e4rn"", ""Storlek"": ""Vikt 4 g  L\u00e4ngd 34 mm"", ""Antal"": ""1"", ""Antal fragment"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""977553_HST"", ""Andra nummer"": ""Fyndnummer: 37599  FID: 977553"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""35000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Svarta jorden, Fornl\u00e4mning: L2017:1568, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""R-enhet, Ruta: 1882"", ""Kontextnamn"": ""R001882"", ""Unders\u00f6kare"": ""Ambrosiani, Bj\u00f6rn"", ""Unders\u00f6knings\u00e5r"": ""1991-09-04""}"
245,Sigill,978900_HST,35000,Fyndnummer: 48923,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2740,,,Historiska museet,Sigill - 246,https://samlingar.shm.se/object/FF6E0483-61DD-488E-A21A-1351FA63D46B,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Sigill"", ""Kategori"": ""Dr\u00e4kt och personlig utrustning  Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Cu-legering"", ""Storlek"": ""Vikt 8.11 g  Diameter 20.5 mm  Diameter 21.4 mm  Tjocklek 3 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""978900_HST"", ""Andra nummer"": ""Fyndnummer: 48923  FID: 978900"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""35000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Svarta jorden, Fornl\u00e4mning: L2017:1568, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""R-enhet, Ruta: 2740"", ""Kontextnamn"": ""R002740"", ""Unders\u00f6kare"": ""Ambrosiani, Bj\u00f6rn"", ""Unders\u00f6knings\u00e5r"": ""1991-08-05"", ""Tillh\u00f6rande texter"": ""Typ  F\u00f6rem\u00e5lsskylt  Datum  2021-06-24  Titel  Sigill  Text  Bronsskiva med punsad dekor, f\u00f6rmodligen tillverkad i Skandinavien. P\u00e5 ena sidan syns ett kors, p\u00e5 den andra en femudd eller stj\u00e4rna. Funktionen av detta unika f\u00f6rem\u00e5l \u00e4r ok\u00e4nd. M\u00f6jligen har det anv\u00e4nts som en sigill, men andra tolkningar \u00e4r ocks\u00e5 m\u00f6jliga. F\u00f6rem\u00e5let kan \u00e4ven vara en myntvikt.""}"
246,Våg,985254_HST,35000,Fyndnummer: 41920,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2273,,,Historiska museet,Våg - 247,https://samlingar.shm.se/object/308AF904-7A87-455B-8022-3181E42A109E,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""V\u00e5g  V\u00e5garm"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Cu-legering"", ""Storlek"": ""Vikt 1 g  L\u00e4ngd 33 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""985254_HST"", ""Andra nummer"": ""Fyndnummer: 41920  FID: 985254"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""35000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Svarta jorden, Fornl\u00e4mning: L2017:1568, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""R-enhet, Ruta: 2273"", ""Kontextnamn"": ""R002273"", ""Unders\u00f6kare"": ""Ambrosiani, Bj\u00f6rn"", ""Unders\u00f6knings\u00e5r"": ""1992-06-15""}"
247,Våg,985772_HST,35000,Fyndnummer: 42821,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,3221,,,Historiska museet,Våg - 248,https://samlingar.shm.se/object/6744A968-7AF7-4EF0-B468-94E74B442243,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""V\u00e5g  arm"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Cu-legering"", ""Storlek"": ""Vikt 12 g  L\u00e4ngd 55 mm"", ""Antal"": ""1"", ""Antal fragment"": ""2"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""985772_HST"", ""Andra nummer"": ""Fyndnummer: 42821  FID: 985772"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""35000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Svarta jorden, Fornl\u00e4mning: L2017:1568, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""R-enhet, Ruta: 3221"", ""Kontextnamn"": ""R003221"", ""Unders\u00f6kare"": ""Ambrosiani, Bj\u00f6rn"", ""Unders\u00f6knings\u00e5r"": ""1992-08-21""}"
